351.698732,852.412677,0.000000
351.702858,852.402679,0.000000
351.706983,852.392681,0.000000
351.711108,852.382684,0.000000
351.715233,852.372687,0.000000
351.719358,852.362690,0.000000
351.723483,852.352693,0.000000
351.727608,852.342696,0.000000
351.731733,852.332700,0.200000
351.735858,852.322704,0.000000
351.739984,852.312708,0.000000
351.744109,852.302713,0.000000
351.748234,852.292717,0.000000
351.752359,852.282722,0.000000
351.756484,852.272727,0.200000
351.760609,852.262733,0.000000
351.764734,852.252738,0.000000
351.768859,852.242744,0.000000
351.772984,852.232750,0.000000
351.777110,852.222756,0.000000
351.781235,852.212763,0.000000
351.785360,852.202770,0.000000
351.789485,852.192777,0.000000
351.793610,852.182784,0.000000
351.797735,852.172791,0.000000
351.801860,852.162799,0.000000
351.805985,852.152807,0.000000
351.810110,852.142815,0.000000
351.814236,852.132824,0.000000
351.818361,852.122832,0.000000
351.822486,852.112841,0.000000
351.826611,852.102850,0.000000
351.830736,852.092860,0.000000
351.834861,852.082869,0.000000
351.838986,852.072879,0.000000
351.843111,852.062889,0.000000
351.847237,852.052899,0.000000
351.851362,852.042910,0.000000
351.855487,852.032921,0.000000
351.859612,852.022932,0.000000
351.863737,852.012943,0.000000
351.867862,852.002954,0.000000
351.871987,851.992966,0.000000
351.876112,851.982978,0.000000
351.880237,851.972990,0.000000
351.884363,851.963002,0.000000
351.888488,851.953015,0.000000
351.892613,851.943028,0.000000
351.896738,851.933041,0.000000
351.900863,851.923054,0.000000
351.904988,851.913068,0.000000
351.909113,851.903082,0.000000
351.913238,851.893096,0.000000
351.917363,851.883110,0.000000
351.921489,851.873125,0.000000
351.925614,851.863139,0.000000
351.929739,851.853154,0.200000
351.933864,851.843169,0.000000
351.937989,851.833185,0.000000
351.942114,851.823201,0.000000
351.946239,851.813216,0.000000
351.950364,851.803233,0.000000
351.954489,851.793249,0.000000
351.958615,851.783266,0.000000
351.962740,851.773282,0.000000
351.966865,851.763299,0.000000
351.970990,851.753317,0.000000
351.975115,851.743334,0.000000
351.979240,851.733352,0.000000
351.983365,851.723370,0.000000
351.987490,851.713388,0.000000
351.991615,851.703407,0.000000
351.995741,851.693426,0.000000
351.999866,851.683444,0.000000
352.003991,851.673464,0.000000
352.008116,851.663483,0.000000
352.012241,851.653503,0.000000
352.016366,851.643523,0.000000
352.020491,851.633543,0.000000
352.024616,851.623563,0.000000
352.028741,851.613584,0.000000
352.032867,851.603604,0.000000
352.036992,851.593625,0.000000
352.041117,851.583647,0.000000
352.045242,851.573668,0.000000
352.049367,851.563690,0.000000
352.053492,851.553712,0.000000
352.057617,851.543734,0.000000
352.061742,851.533757,0.000000
352.065867,851.523779,0.000000
352.069993,851.513802,0.000000
352.074118,851.503825,0.000000
352.078243,851.493849,0.000000
352.082368,851.483872,0.000000
352.086493,851.473896,0.000000
352.090618,851.463920,0.000000
352.094743,851.453945,0.000000
352.098868,851.443969,0.000000
352.102993,851.433994,0.000000
352.107119,851.424019,0.000000
352.111244,851.414044,0.000000
352.115369,851.404070,0.000000
352.119494,851.394096,0.000000
352.123619,851.384122,0.000000
352.127744,851.374148,0.000000
352.131869,851.364174,0.000000
352.135994,851.354201,0.000000
352.140119,851.344228,0.000000
352.144245,851.334255,0.000000
352.148370,851.324282,0.000000
352.152495,851.314310,0.000000
352.156620,851.304338,0.000000
352.160745,851.294366,0.000000
352.164870,851.284394,0.000000
352.168995,851.274423,0.000000
352.173120,851.264451,0.000000
352.177245,851.254480,0.000000
352.181371,851.244510,0.000000
352.185496,851.234539,0.000000
352.189621,851.224569,0.000000
352.193746,851.214599,0.000000
352.197871,851.204629,0.000000
352.201996,851.194659,0.000000
352.206121,851.184690,0.000000
352.210246,851.174721,0.000000
352.214371,851.164752,0.000000
352.218497,851.154783,0.000000
352.222622,851.144815,0.000000
352.226747,851.134846,0.000000
352.230872,851.124878,0.000000
352.234997,851.114911,0.000000
352.239122,851.104943,0.000000
352.243247,851.094976,0.000000
352.247372,851.085009,0.000000
352.251497,851.075042,0.000000
352.255623,851.065076,0.000000
352.259748,851.055109,0.000000
352.263873,851.045143,0.000000
352.267998,851.035177,0.000000
352.272123,851.025212,0.000000
352.276248,851.015246,0.000000
352.280373,851.005281,0.000000
352.284498,850.995316,0.000000
352.288623,850.985351,0.000000
352.292749,850.975387,0.000000
352.296874,850.965423,0.000000
352.300999,850.955459,0.000000
352.305124,850.945495,0.000000
352.309249,850.935531,0.000000
352.313374,850.925568,0.000000
352.317499,850.915605,0.000000
352.321624,850.905642,0.000000
352.325749,850.895680,0.000000
352.329875,850.885717,0.000000
352.334000,850.875755,0.000000
352.338125,850.865793,0.000000
352.342250,850.855832,0.000000
352.346375,850.845870,0.000000
352.350500,850.835909,0.000000
352.354625,850.825948,0.000000
352.358750,850.815987,0.000000
352.362875,850.806027,0.000000
352.367001,850.796066,0.000000
352.371126,850.786106,0.000000
352.375251,850.776147,0.000000
352.379376,850.766187,0.000000
352.383501,850.756228,0.000000
352.387626,850.746269,0.000000
352.391751,850.736310,0.000000
352.395876,850.726351,0.000000
352.400001,850.716393,0.000000
352.404127,850.706435,0.000000
352.408252,850.696477,0.000000
352.412377,850.686519,0.000000
352.416502,850.676561,0.000000
352.420627,850.666604,0.000000
352.424752,850.656647,0.000000
352.428877,850.646690,0.000000
352.433002,850.636734,0.000000
352.437127,850.626778,0.000000
352.441253,850.616822,0.000000
352.445378,850.606866,0.000000
352.449503,850.596910,0.000000
352.453628,850.586955,0.000000
352.457753,850.577000,0.000000
352.461878,850.567045,0.000000
352.466003,850.557090,0.000000
352.470128,850.547136,0.000000
352.474253,850.537181,0.000000
352.478379,850.527227,0.000000
352.482504,850.517274,0.000000
352.486629,850.507320,0.000000
352.490754,850.497367,0.000000
352.494879,850.487414,0.000000
352.499004,850.477461,0.000000
352.503129,850.467508,0.000000
352.507254,850.457556,0.000000
352.511379,850.447604,0.000000
352.515505,850.437652,0.000000
352.519630,850.427700,0.000000
352.523755,850.417749,0.000000
352.527880,850.407798,0.000000
352.532005,850.397847,0.000000
352.536130,850.387896,0.000000
352.540255,850.377946,0.000000
352.544380,850.367996,0.000000
352.548505,850.358045,0.000000
352.552631,850.348096,0.000000
352.556756,850.338146,0.000000
352.560881,850.328197,0.000000
352.565006,850.318248,0.000000
352.569131,850.308299,0.000000
352.573256,850.298350,0.000000
352.577381,850.288402,0.000000
352.581506,850.278454,0.000000
352.585631,850.268506,0.000000
352.589757,850.258558,0.000000
352.593882,850.248611,0.000000
352.598007,850.238663,0.000000
352.602132,850.228716,0.000000
352.606257,850.218770,0.000000
352.610382,850.208823,0.000000
352.614507,850.198877,0.000000
352.618632,850.188931,0.000000
352.622757,850.178985,0.000000
352.626883,850.169039,0.000000
352.631008,850.159094,0.000000
352.635133,850.149149,0.000000
352.639258,850.139204,0.000000
352.643383,850.129259,0.000000
352.647508,850.119315,0.000000
352.651633,850.109371,0.000000
352.655758,850.099427,0.000000
352.659883,850.089483,0.000000
352.664009,850.079540,0.000000
352.668134,850.069596,0.000000
352.672259,850.059653,0.000000
352.676384,850.049711,0.000000
352.680509,850.039768,0.000000
352.684634,850.029826,0.000000
352.688759,850.019884,0.000000
352.692884,850.009942,0.000000
352.697009,850.000000,0.000000
